Well_Id	Induction	Rel_Cell_Count	Compound_Id	Ref_Id	RefCpd_Id	Similarity	Induction_Ref	Conc_uM_Ref	Rel_Cell_Count_Ref	Trivial_Name_Ref	Known_Act_Ref	Chiral_Ref	Smiles_Ref
206069:01:05_10.00	5.4	95	206069	246877:02:03_10.00	246877	78.2	11.1	10.0	103	(±)-Verapamil hydrochloride	L-type Ca2+ channel modulator, adrenoceptor antagonist, antiarryhthmic, cardiac depressant, coronary vasodilator, Alpha1 antagonist, adrenegic blocker, ca channel blocker, coronary vasodilator, antiarrhythmic.	False	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
206069:01:05_10.00	5.4	95	206069	283253:01:04_10.00	283253	78.0	35.4	10.0	99	Spiramycin I,Spiramycin II and, Spiramycin III	compound mixture, Ribosomal protein synthesis inhibitor.	True	CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC2CCC(N(C)C)C(C)O2)[C@H](C)C[C@H](CC=O)[C@H](OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)[C@H]1OC
206069:01:05_10.00	5.4	95	206069	280757:01:04_10.00	280757	77.60000000000001	34.7	10.0	89	Naloxonazine dihydrochloride	potent mu1 opioid receptor antagonist.	False	C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2/C(=N/N=C2\CC[C@@]4(O)C6Cc7ccc(O)c8c7[C@@]4(CCN6CC=C)[C@@H]2O8)CC[C@@]3(O)C1C5
221967:01:05_10.00	13.3	103	221967	413085:01:03_03.00	413085	86.7	38.7	3.0	91	NVS-PAK1-1	NVS-PAK1-1 is a potent and selective allosteric PAK1 inhibitor with an IC50 of 5 nM.	True	CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1
221967:01:05_10.00	13.3	103	221967	280086:01:03_10.00	280086	86.5	44.0	10.0	98	Lercanidipine hydrochloride hemihydrate	L-type (Cav1.2b) vascular calcium channel antagonist.	False	COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1
221967:01:05_10.00	13.3	103	221967	519808:01:04_30.00	519808	85.7	57.5	30.0	96		BI-1046 has been identified as a potent and selective GPR142 agonist which increases Gq-coupled signalling in cells of recombinant and endogenous receptor expression. BI-1046 displays high potency with an EC50 of 0.05 nM in an IP1-based cellular assay. The GPR142 agonistic activity of BI-1046 has been demonstrated to potentiate glucose-stimulated insulin secretion from mouse islets, a physiological response that translates into improved glucose tolerance in mice when investigated in an acute oral glucose tolerance test.	False	Cn1cncc1-c1cn(-c2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)nn1
221967:01:05_10.00	13.3	103	221967	520969:01:04_30.00	520969	85.5	43.2	30.0	92	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
221967:01:05_10.00	13.3	103	221967	520969:01:04_50.00	520969	84.7	72.9	50.0	95	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
221967:01:05_10.00	13.3	103	221967	413085:01:03_10.00	413085	84.39999999999999	41.8	10.0	85	NVS-PAK1-1	NVS-PAK1-1 is a potent and selective allosteric PAK1 inhibitor with an IC50 of 5 nM.	True	CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1
221967:01:05_10.00	13.3	103	221967	409343:02:02_03.00	409343	84.1	57.2	3.0	92	BAY-309,control for BAY-826	negative control to BAY-826	False	Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1
221967:01:05_10.00	13.3	103	221967	412484:01:04_50.00	412484	83.6	31.6	50.0	94		BI-0115 is a small molecule inhibitor of LOX-1 (lectin-like oxidized LDL receptor-1). BI-0115 shows an IC50 potency of 5.4 µM in the LOX-1 cellular uptake assay.	False	CCCN1C(=O)c2ccc(Cl)cc2Nc2ncccc21
221967:01:05_10.00	13.3	103	221967	280519:01:03_30.00	280519	83.2	37.1	30.0	95	DCEBIO	increases epithelial chloride secretion through the synergistic activation of a basolateral membrane-located K+ channel (hlK1) and an apical membrane Cl- conductance.	False	CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21
221967:01:05_10.00	13.3	103	221967	412263:01:03_10.00	412263	82.8	18.8	10.0	101	BI-3663	BI-3663 is a degrader that tethers a highly selective PTK2 Kinase inhibitor to a CRL4CRBN E3 ubiquitin ligase ligand, aimed at triggering the intracellular destruction of the focal adhesion tyrosine kinase (PTK2) protein. BI-3663 potently and rapidly induces reversible, long-lasting, and preferential removal of PTK2 in cells.	False	COc1cc(C(=O)NCCOCCOCCOCCC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)ccc1Nc1ncc(C(F)(F)F)c(Oc2cccc3c2C(=O)CC3)n1
231134:01:05_10.00	15.7	100	231134	520969:01:04_30.00	520969	85.1	43.2	30.0	92	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
231134:01:05_10.00	15.7	100	231134	246859:01:04_30.00	246859	84.3	34.2	30.0	108	Vardenafil	PDE5 inhibitor.	False	CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12
231134:01:05_10.00	15.7	100	231134	246363:01:04_30.00	246363	84.0	26.9	30.0	99	Tracazolate hydrochloride	GABA receptor modulator.	False	CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
231134:01:05_10.00	15.7	100	231134	520746:01:02_50.00	520746	83.8	17.1	50.0	105	Emerione A		True	CC1=C[C@@]2(C)[C@@H](/C(C)=C/[C@]3(C)O[C@H](C)[C@@]4(C)O[C@H]43)[C@](C)([C@@H](O)[C@@H](C)C(=O)C(C)C)[C@H]2[C@]2(C)O[C@H]12
231134:01:05_10.00	15.7	100	231134	247209:01:04_30.00	247209	83.6	19.5	30.0	93	Quipazine dimaleate salt	5-HT agonist.	False	c1ccc2nc(N3CCNCC3)ccc2c1
231134:01:05_10.00	15.7	100	231134	246847:01:04_30.00	246847	83.5	24.7	30.0	91	Quetiapine	dopamine and serotonin receptors antagonist, antipsychotic: 5ht antagonist, dopamine antagonist, h1-antihistamine, alpha adrenergic blocker.	False	OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
231134:01:05_10.00	15.7	100	231134	413121:01:03_30.00	413121	83.5	21.2	30.0	87	M 25	Potent Smoothened (Smo) receptor antagonist (IC50 = 5 nM). Inhibits the Hedgehog signaling pathway. Inhibits Shh induced Gli luciferase reporter activity in Shh-light 2 cells (IC50 = 5 nM). Antagonizes GSA-10 and SAG-mediated differentiation of the C3H10T1/2 cell line (IC50 values are 69 and 115 nM, respectively).	False	CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccccc2OC)c1
231134:01:05_10.00	15.7	100	231134	246500:01:04_30.00	246500	83.39999999999999	18.7	30.0	105	Racecadotril	enkephalinase inhibitor.	False	CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
231134:01:05_10.00	15.7	100	231134	247095:02:03_30.00	247095	83.2	36.3	30.0	101	Nicardipine hydrochloride, YC-93 hydrochloride	L-type Ca2+ channel antagonist, antihypertensive, vasodilator.	False	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
231134:01:05_10.00	15.7	100	231134	409889:01:02_10.00	409889	83.1	11.6	10.0	99	BAY-598	it is a selective inhibitor of SMYD2. It inhibits the methylation of p53 at lysine 370 in vitro and in whole cells with IC50 values of 27 nM and Structural Genomics Consortium (SGC) website for more information.	True	CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1
235142:01:07_10.00	7.8	100	235142	280753:01:03_10.00	280753	81.2	20.0	10.0	100	Nylidrin (hydrochloride)	Nylidrin hydrochloride was an effective inhibitor of IgE-mediated release of histamine from passively sensitized rat peritoneal mast cells and human basophils, and of IgG1-mediated release of histamine from passively sensitized guinea pig lung slices.	False	CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
235142:01:07_10.00	7.8	100	235142	280791:01:03_10.00	280791	80.4	6.9	10.0	96	Olomoucine	potent and selective inhibitor of cdc2, cdk and cyclin-dependent kinases.	False	Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21
235142:01:07_10.00	7.8	100	235142	280491:01:03_10.00	280491	80.0	24.4	10.0	84	(-)-alpha-Methylnorepinephrine, Levonordefrin	active enantiomer, adrenoceptor agonist, vasoconstrictor, antihypertensive.	False	CC(N)[C@H](O)c1ccc(O)c(O)c1
235142:01:07_10.00	7.8	100	235142	246538:01:04_10.00	246538	79.0	18.5	10.0	96	Dipivefrin hydrochloride	Beta-2 adrenergic receptor agonist (EC50 = 7.13 µM)	False	CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
235142:01:07_10.00	7.8	100	235142	280754:01:03_10.00	280754	78.9	17.3	10.0	105	Naltriben methanesulfonate, NTB	highly selective delta2 opioid receptor antagonist.	False	Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CCC314
235142:01:07_10.00	7.8	100	235142	413035:01:02_50.00	413035	78.4	10.2	50.0	103	Dalbavancin	Dalbavancin is a semisynthetic glycopeptide antibiotic. It inhibits the growth of Gram-positive bacteria in vitro, including S. pneumoniae, S. pyogenes, vancomycin-sensitive Enterococcus species, and various methicillin-resistant staphylococci (MIC50s = 0.03, &lt;=0.002, 0.13, and 0.03-0.13 mg/L, respectively).	True	CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O
235142:01:07_10.00	7.8	100	235142	410994:01:03_02.00	410994	77.9	41.5	2.0	64	MZP-54	MZP-54 is a selective degrader of BRD3/4 based on PROTAC technology, with a Kd of 4 nM for Brd4BD2.	False	CC(=O)N1c2ccc(-c3ccc(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)cc3)cc2[C@H](Nc2ccc(Cl)cc2)C[C@@H]1C
235142:01:07_10.00	7.8	100	235142	411033:02:04_03.00	411033	77.5	28.3	3.0	67	MZ 1	MZ 1 is a BRD4 protein degrader based on PROTAC technology.	False	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1
235142:01:07_10.00	7.8	100	235142	280318:02:03_10.00	280318	76.9	43.5	10.0	104	(±)-Butaclamol hydrochloride, AY 23028	dopamine receptor antagonist, selective for D2 over D1.	False	CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
235142:01:07_10.00	7.8	100	235142	410285:01:04_03.00	410285	76.7	36.4	3.0	102	Nemiralisib	Nemiralisib (GSK2269557 free base) is a potent and highly selective PI3K.d. inhibitor with a pKi of 9.9.	False	CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1
240329:01:05_10.00	12.1	99	240329	247293:02:03_10.00	247293	82.39999999999999	29.7	10.0	104	Proadifen (hydrochloride)	inhibitor of microsomal drug metabolism, Cytochrome P450 mono-oxygenases inhibitor, cytochrome p450 inhibitor, ca antagonist.	False	CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
240329:01:05_10.00	12.1	99	240329	280637:01:03_30.00	280637	81.6	10.4	30.0	103	IMID-4F hydrochloride	imidazoline-based K(ATP) channel blocker.	False	Fc1ccc(CN(C2=NCCN2)c2c(Cl)cccc2Cl)cc1
240329:01:05_10.00	12.1	99	240329	246896:01:04_30.00	246896	81.5	39.0	30.0	94	Olanzapine	may involve antagonism at serotonin receptors, antipsychotic.	False	Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
240329:01:05_10.00	12.1	99	240329	247331:02:03_30.00	247331	80.10000000000001	32.0	30.0	99	Ethopropazine hydrochloride	anticholinergic, Butyrylcholinesterase inhibitor, antiparkinsonian, antiparkinsonian, anticholinergic.	False	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
240329:01:05_10.00	12.1	99	240329	246835:01:04_30.00	246835	80.10000000000001	16.2	30.0	99	Buspirone (hydrochloride)	5-HT1A Serotonin receptor agonist, non-benzodiazepine anxiolytic, serotonin receptor agonist, 5ht1a receptor agonist.	False	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
240329:01:05_10.00	12.1	99	240329	410797:01:03_00.20	410797	80.0	6.7	0.2	96	BIX-01294	BIX-01294 is an inhibitor of G9a Histone Methyltransferase with an IC50 of 1.9 µM.	False	COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC
240329:01:05_10.00	12.1	99	240329	280128:01:04_10.00	280128	79.0	51.3	10.0	99	U-73343	inactive analog of U73122 (Rack 16, Well D06).	False	COc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CC[C@@H]2NCCCCCCN1C(=O)CCC1=O
240329:01:05_10.00	12.1	99	240329	281030:01:03_10.00	281030	78.8	32.8	10.0	91	U-74389G maleate	free radical lipid peroxidation inhibitor.	False	C[C@]12C=CC(=O)C=C1CC[C@@H]1C2=CC[C@]2(C)[C@@H](C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CC[C@@H]12
240329:01:05_10.00	12.1	99	240329	246877:01:04_10.00	246877	78.7	6.0	10.0	97	(±)-Verapamil hydrochloride	L-type Ca2+ channel modulator, adrenoceptor antagonist, antiarryhthmic, cardiac depressant, coronary vasodilator, Alpha1 antagonist, adrenegic blocker, ca channel blocker, coronary vasodilator, antiarrhythmic.	False	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
240329:01:05_10.00	12.1	99	240329	413126:02:02_00.30	413126	78.5	37.5	0.3	98		negative control to BAY-293	True	CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1
240406:01:05_10.00	9.2	92	240406	392515:01:09_00.20	392515	72.39999999999999	9.3	0.2	97	Alisertib	Alisertib (MLN 8237) is an orally active and selective Aurora A kinase inhibitor (IC50=1.2 nM), which binds to Aurora A kinase resulting in mitotic spindle abnormalities, mitotic accumulation. Alisertib (MLN 8237) induces apoptosis and autophagy through targeting the AKT/mTOR/AMPK/p38 pathway in leukemic cells. Antitumor activity.	False	COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O
240406:01:05_10.00	9.2	92	240406	280630:01:11_01.00	280630	70.39999999999999	12.1	1.0	91	IC261	IC261 is a selective, ATP-competitive CK1 inhibitor, with IC50s of 1 uM, 1 uM, 16 uM for Cki.d., Cki.e. and Cki.a.1, respectively.	False	COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1
240406:01:05_10.00	9.2	92	240406	392500:03:03_02.00	392500	70.19999999999999	13.3	2.0	84	MLN8054	MLN8054 is a potent, selective and orally available aurora A kinase inhibitor with an IC50 of 4 nM.	False	O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1
240406:01:05_10.00	9.2	92	240406	246898:01:04_10.00	246898	69.19999999999999	5.5	10.0	95	Oxfendazole	Oxfendazole is the sulfoxide form of fenbendazole which is a broad spectrum benzimidazole anthelmintic. Target: AntiparasiticOxfendazole is the sulfoxide form of fenbendazole, a broad spectrum benzimidazole anthelmintic. Its main use is for protecting livestock against roundworm, strongyles and pinworms.. Pigs in the treated group received Oxfendazole orally at 30 mg/kg dose. At five days post-treatment, animals were sacrificed and the clinical efficacy of the Oxfendazole treatment was established following the currently available WAAVP guidelines for a controlled efficacy test. None of the animals involved in this experiment showed any adverse events during the study. Oxfendazole treatment given as a single 30 mg/kg oral dose showed a 100% efficacy against all the nematode parasites present in the three experiments. In conclusion, under the current experimental conditions, Oxfendazole orally administered to naturally parasitized piglets at a single dose of 30 mg/kg was safe and highly efficacious (100%) against adult stages of A. suum, Oesophagostomum spp., T. suis and Metastrongylus spp . 	False	COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1
240406:01:05_10.00	9.2	92	240406	392722:01:09_02.00	392722	68.4	23.3	2.0	94	Triciribine	Triciribine is a DNA synthesis inhibitor, also inhibits Akt and HIV-1 with IC50 of 130 nM and 20 nM, respectively; does not inhibit PI3K/PDK1; 5000-fold less active in cells lacking adenosine kinase. Phase 1/2.	False	CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23
240406:01:05_10.00	9.2	92	240406	280986:01:03_30.00	280986	67.5	13.1	30.0	86	AG-494	AG-494 (Tyrphostin AG 494) is a potent and selective EGFR tyrosine kinase inhibitor (IC50=0.7 uM). AG-494 inhibits the autophosphorylation of EGFR, ErbB2, HER1-2 and PDGF-R with IC50s 1.1, 39, 45 and 6 uM, respectively. AG-494 blocks Cdk2 activation and inhibits EGF-dependent DNA synthesis.	False	N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1
240406:01:05_10.00	9.2	92	240406	392641:01:09_00.20	392641	65.9	10.0	0.2	89	Milciclib	PHA-848125 is a potent, ATP-competitive CDK inhibitor for CDK2 with IC50 of 45 nM. It is &gt;3-fold more selective for CDK2 than CDK1, 2, 4, 5, and 7. Phase 2.	False	CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
240406:01:05_10.00	9.2	92	240406	410613:01:05_00.60	410613	65.10000000000001	8.6	0.6	100	2-Methoxyestradiol (2-MeOE2)	2-Methoxyestradiol (2-MeOE2) depolymerizes microtubules and blocks HIF-1¿ nuclear accumulation and HIF-transcriptional activity. Phase 2.	True	COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
241943:01:06_10.00	5.5	97	241943	413171:01:02_03.00	413171	86.2	37.5	3.0	107		negative control to GSM1	True	COc1cc(-c2cn([C@H]3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1
241943:01:06_10.00	5.5	97	241943	245325:02:04_10.00	245325	83.5	51.3	10.0	97	Reserpine, Methyl reserpate	inhibits vesicular catecholine and serotonin uptake, antihypertensive.	False	COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
241943:01:06_10.00	5.5	97	241943	520875:02:02_01.00	520875	82.5	27.5	1.0	105	Centrinone-B	Centrinone-B (LCR-323) is a potent and highly selective PLK4 inhibitor, with a Ki of 0.59 nM.	False	COc1c(Nc2cc(C)[nH]n2)nc(Sc2ccc(S(=O)(=O)Cc3cccc([N+](=O)[O-])c3F)cc2F)nc1N1CCCCC1
241943:01:06_10.00	5.5	97	241943	246433:01:04_10.00	246433	82.39999999999999	14.3	10.0	106	Diperodon hydrochloride	Sodium channel alpha subunits; brain (Types I, II, III) (IC50 = 1300 nM) and inhibition of Anandamide amidohydrolase	False	O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
241943:01:06_10.00	5.5	97	241943	520969:01:04_50.00	520969	82.3	72.9	50.0	95	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
241943:01:06_10.00	5.5	97	241943	520969:01:04_30.00	520969	82.1	43.2	30.0	92	ML241 (hydrochloride)	ML241 hydrochloride is a potent p97 inhibitor, inhibiting p97 ATPase with IC50 value of 100 nM.	False	c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1
241943:01:06_10.00	5.5	97	241943	528524:01:02_03.00	528524	81.8	26.9	3.0	88		negative control to MRIA9	True	CN(C)c1ncc2cc(-c3ccc(-c4ncccc4F)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1
241943:01:06_10.00	5.5	97	241943	247233:01:04_30.00	247233	81.6	24.0	30.0	98	Citalopram (hydrobromide)	Citalopram hydrobromide is an antidepressant drug of the selective serotonin reuptake inhibitor (SSRI) class. It has US FDA approval to treat major depression.	False	CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
241943:01:06_10.00	5.5	97	241943	280193:01:03_10.00	280193	80.7	33.5	10.0	95	Fulvestrant	selective estrogen receptor downregulator (SERD). First pure antiestrogen with no agonistic activity both in vitro and in vivo.	False	C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
241943:01:06_10.00	5.5	97	241943	413092:01:04_30.00	413092	80.60000000000001	57.5	30.0	102	Zamifenacin	Zamifenacin (UK-76654) is a potent gut-selective muscarinic M3 receptor antagonist. Zamifenacin significantly reduces colonic motility in irritable bowel syndrome.	True	c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
242128:01:05_10.00	9.3	92	242128	280127:01:04_30.00	280127	79.2	46.5	30.0	91	ABT-702 dihydrochloride	ABT-702 dihydrochloride is a potent adenosine kinase (AK) inhibitor (IC50=1.7 nM).	False	Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12
242128:01:05_10.00	9.3	92	242128	280962:01:03_30.00	280962	78.9	32.6	30.0	100	SB 218795	non-peptide NK3 tachykinin receptor antagonist.	False	COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1
242128:01:05_10.00	9.3	92	242128	283242:02:06_30.00	283242	78.8	23.7	30.0	100	Englerin A	highly efficient, fast-acting, potent, selective, and direct stimulator of transient receptor potential canonical (TRPC) calcium channels TRPC4 and TRPC5.; Angew. Chem. Int. Ed. 2015, 54, 3787	False	CC(C)[C@@]12C[C@@H](OC(=O)CO)[C@@](C)(O1)[C@@H]1CC[C@@H](C)[C@H]1[C@@H]2OC(=O)/C=C/c1ccccc1
242128:01:05_10.00	9.3	92	242128	247042:01:04_30.00	247042	78.2	32.0	30.0	89	Pimozide	Ca2+ channel antagonist, antipsychotic, D2 dopamine receptor antagonist, Dopamine antagonist ?.	False	O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
242128:01:05_10.00	9.3	92	242128	280670:01:03_30.00	280670	78.0	34.5	30.0	96	LY-367,265	inhibits serotonin reuptake, 5-HT2A serotonin receptor antagonist.	False	O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3
242128:01:05_10.00	9.3	92	242128	407880:01:03_10.00	407880	78.0	28.2	10.0	97	ML385	ML385 is a specific nuclear factor erythroid 2-related factor 2 (NRF2) inhibitor with an IC50 of 1.9 uM.	False	Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21
242128:01:05_10.00	9.3	92	242128	247082:01:04_30.00	247082	77.8	28.8	30.0	99	Droperidol	alpha adrenergic antagonist, neuroleptic.	False	O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
242128:01:05_10.00	9.3	92	242128	280574:01:04_30.00	280574	77.8	30.9	30.0	96	Guanidinyl-naltrindole di-trifluoroacetate	selective kappa opioid receptor antagonist.	False	N=C(N)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5
242128:01:05_10.00	9.3	92	242128	280086:01:03_10.00	280086	77.60000000000001	44.0	10.0	98	Lercanidipine hydrochloride hemihydrate	L-type (Cav1.2b) vascular calcium channel antagonist.	False	COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1
242128:01:05_10.00	9.3	92	242128	410937:01:03_02.00	410937	77.3	29.2	2.0	92	PF-06700841 (P-Tosylate)	PF-06700841 P-Tosylate is a potent dual  Janus kinase 1 (JAK1) and TYK2 inhibitor with IC50s of 17 nM and 23 nM, respectively. PF-06700841 P-Tosylate also inhibits JAK2 and JAK3 with IC50s of 77 nM and 6.49 uM, respectively.	False	Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1
413569:01:03_10.00	11.4	84	413569	409848:01:02_10.00	409848	91.2	19.7	10.0	84	Olaparib	Olaparib (AZD2281; KU0059436) is a potent and orally active PARP inhibitor with IC50s of 5 and 1 nM for PARP1 and PARP2, respectively. Olaparib is an autophagy and mitophagy activator.	False	O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
